name	barcode	brand	category	mrp
product 1946	barcode1946	brand1946	category1946	1946
product 1947	barcode1947	brand1947	category1947	1947
product 1948	barcode1948	brand1948	category1948	1948
product 1949	barcode1949	brand1949	category1949	1949
product 1950	barcode1950	brand1950	category1950	1950
product 1951	barcode1951	brand1951	category1951	1951
product 1952	barcode1952	brand1952	category1952	1952
product 1953	barcode1953	brand1953	category1953	1953
product 1954	barcode1954	brand1954	category1954	1954
product 1955	barcode1955	brand1955	category1955	1955
product 1956	barcode1956	brand1956	category1956	1956
product 1957	barcode1957	brand1957	category1957	1957
product 1958	barcode1958	brand1958	category1958	1958
product 1959	barcode1959	brand1959	category1959	1959
product 1960	barcode1960	brand1960	category1960	1960
product 1961	barcode1961	brand1961	category1961	1961
product 1962	barcode1962	brand1962	category1962	1962
product 1963	barcode1963	brand1963	category1963	1963
product 1964	barcode1964	brand1964	category1964	1964
product 1965	barcode1965	brand1965	category1965	1965
product 1966	barcode1966	brand1966	category1966	1966
product 1967	barcode1967	brand1967	category1967	1967
product 1968	barcode1968	brand1968	category1968	1968
product 1969	barcode1969	brand1969	category1969	1969
product 1970	barcode1970	brand1970	category1970	1970
product 1971	barcode1971	brand1971	category1971	1971
product 1972	barcode1972	brand1972	category1972	1972
product 1973	barcode1973	brand1973	category1973	1973
product 1974	barcode1974	brand1974	category1974	1974
product 1975	barcode1975	brand1975	category1975	1975
product 1976	barcode1976	brand1976	category1976	1976
product 1977	barcode1977	brand1977	category1977	1977
product 1978	barcode1978	brand1978	category1978	1978
product 1979	barcode1979	brand1979	category1979	1979
product 1980	barcode1980	brand1980	category1980	1980
product 1981	barcode1981	brand1981	category1981	1981
product 1982	barcode1982	brand1982	category1982	1982
product 1983	barcode1983	brand1983	category1983	1983
product 1984	barcode1984	brand1984	category1984	1984
product 1985	barcode1985	brand1985	category1985	1985
product 1986	barcode1986	brand1986	category1986	1986
product 1987	barcode1987	brand1987	category1987	1987
product 1988	barcode1988	brand1988	category1988	1988
product 1989	barcode1989	brand1989	category1989	1989
product 1990	barcode1990	brand1990	category1990	1990
product 1991	barcode1991	brand1991	category1991	1991
product 1992	barcode1992	brand1992	category1992	1992
product 1993	barcode1993	brand1993	category1993	1993
product 1994	barcode1994	brand1994	category1994	1994
product 1995	barcode1995	brand1995	category1995	1995
product 1996	barcode1996	brand1996	category1996	1996
product 1997	barcode1997	brand1997	category1997	1997
product 1998	barcode1998	brand1998	category1998	1998
product 1999	barcode1999	brand1999	category1999	1999
product 2000	barcode2000	brand2000	category2000	2000
product 2001	barcode2001	brand2001	category2001	2001
product 2002	barcode2002	brand2002	category2002	2002
product 2003	barcode2003	brand2003	category2003	2003
product 2004	barcode2004	brand2004	category2004	2004
product 2005	barcode2005	brand2005	category2005	2005
product 2006	barcode2006	brand2006	category2006	2006
product 2007	barcode2007	brand2007	category2007	2007
product 2008	barcode2008	brand2008	category2008	2008
product 2009	barcode2009	brand2009	category2009	2009
product 2010	barcode2010	brand2010	category2010	2010
product 2011	barcode2011	brand2011	category2011	2011
product 2012	barcode2012	brand2012	category2012	2012
product 2013	barcode2013	brand2013	category2013	2013
product 2014	barcode2014	brand2014	category2014	2014
product 2015	barcode2015	brand2015	category2015	2015
product 2016	barcode2016	brand2016	category2016	2016
product 2017	barcode2017	brand2017	category2017	2017
product 2018	barcode2018	brand2018	category2018	2018
product 2019	barcode2019	brand2019	category2019	2019
product 2020	barcode2020	brand2020	category2020	2020
product 2021	barcode2021	brand2021	category2021	2021
product 2022	barcode2022	brand2022	category2022	2022
product 2023	barcode2023	brand2023	category2023	2023
product 2024	barcode2024	brand2024	category2024	2024
product 2025	barcode2025	brand2025	category2025	2025
product 2026	barcode2026	brand2026	category2026	2026
product 2027	barcode2027	brand2027	category2027	2027
product 2028	barcode2028	brand2028	category2028	2028
product 2029	barcode2029	brand2029	category2029	2029
product 2030	barcode2030	brand2030	category2030	2030
product 2031	barcode2031	brand2031	category2031	2031
product 2032	barcode2032	brand2032	category2032	2032
product 2033	barcode2033	brand2033	category2033	2033
product 2034	barcode2034	brand2034	category2034	2034
product 2035	barcode2035	brand2035	category2035	2035
product 2036	barcode2036	brand2036	category2036	2036
product 2037	barcode2037	brand2037	category2037	2037
product 2038	barcode2038	brand2038	category2038	2038
product 2039	barcode2039	brand2039	category2039	2039
product 2040	barcode2040	brand2040	category2040	2040
product 2041	barcode2041	brand2041	category2041	2041
product 2042	barcode2042	brand2042	category2042	2042
product 2043	barcode2043	brand2043	category2043	2043
product 2044	barcode2044	brand2044	category2044	2044
product 2045	barcode2045	brand2045	category2045	2045
product 2046	barcode2046	brand2046	category2046	2046
product 2047	barcode2047	brand2047	category2047	2047
product 2048	barcode2048	brand2048	category2048	2048
product 2049	barcode2049	brand2049	category2049	2049
product 2050	barcode2050	brand2050	category2050	2050
product 2051	barcode2051	brand2051	category2051	2051
product 2052	barcode2052	brand2052	category2052	2052
product 2053	barcode2053	brand2053	category2053	2053
product 2054	barcode2054	brand2054	category2054	2054
product 2055	barcode2055	brand2055	category2055	2055
product 2056	barcode2056	brand2056	category2056	2056
product 2057	barcode2057	brand2057	category2057	2057
product 2058	barcode2058	brand2058	category2058	2058
product 2059	barcode2059	brand2059	category2059	2059
product 2060	barcode2060	brand2060	category2060	2060
product 2061	barcode2061	brand2061	category2061	2061
product 2062	barcode2062	brand2062	category2062	2062
product 2063	barcode2063	brand2063	category2063	2063
product 2064	barcode2064	brand2064	category2064	2064
product 2065	barcode2065	brand2065	category2065	2065
product 2066	barcode2066	brand2066	category2066	2066
product 2067	barcode2067	brand2067	category2067	2067
product 2068	barcode2068	brand2068	category2068	2068
product 2069	barcode2069	brand2069	category2069	2069
product 2070	barcode2070	brand2070	category2070	2070
product 2071	barcode2071	brand2071	category2071	2071
product 2072	barcode2072	brand2072	category2072	2072
product 2073	barcode2073	brand2073	category2073	2073
product 2074	barcode2074	brand2074	category2074	2074
product 2075	barcode2075	brand2075	category2075	2075
product 2076	barcode2076	brand2076	category2076	2076
product 2077	barcode2077	brand2077	category2077	2077
product 2078	barcode2078	brand2078	category2078	2078
product 2079	barcode2079	brand2079	category2079	2079
product 2080	barcode2080	brand2080	category2080	2080
product 2081	barcode2081	brand2081	category2081	2081
product 2082	barcode2082	brand2082	category2082	2082
product 2083	barcode2083	brand2083	category2083	2083
product 2084	barcode2084	brand2084	category2084	2084
product 2085	barcode2085	brand2085	category2085	2085
product 2086	barcode2086	brand2086	category2086	2086
product 2087	barcode2087	brand2087	category2087	2087
product 2088	barcode2088	brand2088	category2088	2088
product 2089	barcode2089	brand2089	category2089	2089
product 2090	barcode2090	brand2090	category2090	2090
product 2091	barcode2091	brand2091	category2091	2091
product 2092	barcode2092	brand2092	category2092	2092
product 2093	barcode2093	brand2093	category2093	2093
product 2094	barcode2094	brand2094	category2094	2094
product 2095	barcode2095	brand2095	category2095	2095
product 2096	barcode2096	brand2096	category2096	2096
product 2097	barcode2097	brand2097	category2097	2097
product 2098	barcode2098	brand2098	category2098	2098
product 2099	barcode2099	brand2099	category2099	2099
product 2100	barcode2100	brand2100	category2100	2100
product 2101	barcode2101	brand2101	category2101	2101
product 2102	barcode2102	brand2102	category2102	2102
product 2103	barcode2103	brand2103	category2103	2103
product 2104	barcode2104	brand2104	category2104	2104
product 2105	barcode2105	brand2105	category2105	2105
product 2106	barcode2106	brand2106	category2106	2106
product 2107	barcode2107	brand2107	category2107	2107
product 2108	barcode2108	brand2108	category2108	2108
product 2109	barcode2109	brand2109	category2109	2109
product 2110	barcode2110	brand2110	category2110	2110
product 2111	barcode2111	brand2111	category2111	2111
product 2112	barcode2112	brand2112	category2112	2112
product 2113	barcode2113	brand2113	category2113	2113
product 2114	barcode2114	brand2114	category2114	2114
product 2115	barcode2115	brand2115	category2115	2115
product 2116	barcode2116	brand2116	category2116	2116
product 2117	barcode2117	brand2117	category2117	2117
product 2118	barcode2118	brand2118	category2118	2118
product 2119	barcode2119	brand2119	category2119	2119
product 2120	barcode2120	brand2120	category2120	2120
product 2121	barcode2121	brand2121	category2121	2121
product 2122	barcode2122	brand2122	category2122	2122
product 2123	barcode2123	brand2123	category2123	2123
product 2124	barcode2124	brand2124	category2124	2124
product 2125	barcode2125	brand2125	category2125	2125
product 2126	barcode2126	brand2126	category2126	2126
product 2127	barcode2127	brand2127	category2127	2127
product 2128	barcode2128	brand2128	category2128	2128
product 2129	barcode2129	brand2129	category2129	2129
product 2130	barcode2130	brand2130	category2130	2130
product 2131	barcode2131	brand2131	category2131	2131
product 2132	barcode2132	brand2132	category2132	2132
product 2133	barcode2133	brand2133	category2133	2133
product 2134	barcode2134	brand2134	category2134	2134
product 2135	barcode2135	brand2135	category2135	2135
product 2136	barcode2136	brand2136	category2136	2136
product 2137	barcode2137	brand2137	category2137	2137
product 2138	barcode2138	brand2138	category2138	2138
product 2139	barcode2139	brand2139	category2139	2139
product 2140	barcode2140	brand2140	category2140	2140
product 2141	barcode2141	brand2141	category2141	2141
product 2142	barcode2142	brand2142	category2142	2142
product 2143	barcode2143	brand2143	category2143	2143
product 2144	barcode2144	brand2144	category2144	2144
product 2145	barcode2145	brand2145	category2145	2145
product 2146	barcode2146	brand2146	category2146	2146
product 2147	barcode2147	brand2147	category2147	2147
product 2148	barcode2148	brand2148	category2148	2148
product 2149	barcode2149	brand2149	category2149	2149
product 2150	barcode2150	brand2150	category2150	2150
product 2151	barcode2151	brand2151	category2151	2151
product 2152	barcode2152	brand2152	category2152	2152
product 2153	barcode2153	brand2153	category2153	2153
product 2154	barcode2154	brand2154	category2154	2154
product 2155	barcode2155	brand2155	category2155	2155
product 2156	barcode2156	brand2156	category2156	2156
product 2157	barcode2157	brand2157	category2157	2157
product 2158	barcode2158	brand2158	category2158	2158
product 2159	barcode2159	brand2159	category2159	2159
product 2160	barcode2160	brand2160	category2160	2160
product 2161	barcode2161	brand2161	category2161	2161
product 2162	barcode2162	brand2162	category2162	2162
product 2163	barcode2163	brand2163	category2163	2163
product 2164	barcode2164	brand2164	category2164	2164
product 2165	barcode2165	brand2165	category2165	2165
product 2166	barcode2166	brand2166	category2166	2166
product 2167	barcode2167	brand2167	category2167	2167
product 2168	barcode2168	brand2168	category2168	2168
product 2169	barcode2169	brand2169	category2169	2169
product 2170	barcode2170	brand2170	category2170	2170
product 2171	barcode2171	brand2171	category2171	2171
